facility_id,facility_name,primary_sector,emissions_2023,label
1002223,SABINE PARISH LANDFILL,Waste,143248,SABINE PARISH LANDFILL [1002223] -- Waste
1004328,JANESVILLE CITY/ROCK COUNTY LANDFILL,Waste,143192.5,JANESVILLE CITY/ROCK COUNTY LANDFILL [1004328] -- Waste
1002029,WILCOX GAS PLANT,Natural Gas and Natural Gas Liquids Suppliers,142961.772,WILCOX GAS PLANT [1002029] -- Natural Gas and Natural Gas Liquids Suppliers
1005314,SAVANNAH-DEAN FOREST ROAD LANDFILL,Waste,142461.25,SAVANNAH-DEAN FOREST ROAD LANDFILL [1005314] -- Waste
1003573,"POET Biorefining- Iowa Falls, LLC",Other,142204.964,"POET Biorefining- Iowa Falls, LLC [1003573] -- Other"
1003243,PCSW RESOURCE RECOVERY FACILITY,Waste,142155.544,PCSW RESOURCE RECOVERY FACILITY [1003243] -- Waste
1007785,Raleigh County Solid Waste Authority Landfill,Waste,141992,Raleigh County Solid Waste Authority Landfill [1007785] -- Waste
1004485,UNION COUNTY REGIONAL MSW LANDFILL,Waste,141816,UNION COUNTY REGIONAL MSW LANDFILL [1004485] -- Waste
1007694,Chevron Oronite Oak Point,Chemicals,141735.316,Chevron Oronite Oak Point [1007694] -- Chemicals
1006799,Rock Creek Gas Plant,Petroleum and Natural Gas Systems,139443.338,Rock Creek Gas Plant [1006799] -- Petroleum and Natural Gas Systems
1008708,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",Pulp and Paper,139393.986,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn) [1008708] -- Pulp and Paper"
1006065,KIMBERLY-CLARK TISSUE MILL,Pulp and Paper,139054.776,KIMBERLY-CLARK TISSUE MILL [1006065] -- Pulp and Paper
1003035,Coastal Regional Solid Waste Management Authority,Waste,138924.75,Coastal Regional Solid Waste Management Authority [1003035] -- Waste
1001882,SAVANNAH SUGAR REFINERY,Other,138896.67,SAVANNAH SUGAR REFINERY [1001882] -- Other
1002249,LIVINGSTON LANDFILL,Waste,138715.85,LIVINGSTON LANDFILL [1002249] -- Waste
1001154,Itafos Conda LLC,Chemicals,138624.812,Itafos Conda LLC [1001154] -- Chemicals
1006703,International Paper - Columbus Mill,Pulp and Paper,138624.596,International Paper - Columbus Mill [1006703] -- Pulp and Paper
1004781,Gas Transmission Northwest Pipeline Athol CS#5,Petroleum and Natural Gas Systems,138499.992,Gas Transmission Northwest Pipeline Athol CS#5 [1004781] -- Petroleum and Natural Gas Systems
1005480,West Texas Region Disposal Facility,Waste,137591.5,West Texas Region Disposal Facility [1005480] -- Waste
1003455,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran),Petroleum and Natural Gas Systems,137147.764,Eastern Gas Transmission and Storage - Leidy and Finnefrock Stations (Stor and Tran) [1003455] -- Petroleum and Natural Gas Systems
1002629,WASSON CO2 REMOVAL PLANT,Petroleum and Natural Gas Systems,137043.592,WASSON CO2 REMOVAL PLANT [1002629] -- Petroleum and Natural Gas Systems
1000085,Hartwell Energy Facility,Power Plants,136583.844,Hartwell Energy Facility [1000085] -- Power Plants
1008553,"WestRock CP, LLC - Stevenson Mill",Pulp and Paper,136438.49,"WestRock CP, LLC - Stevenson Mill [1008553] -- Pulp and Paper"
1002214,WILLIAMS MOBILE BAY GAS PROCESSING FACILITY,Petroleum and Natural Gas Systems,136213.548,WILLIAMS MOBILE BAY GAS PROCESSING FACILITY [1002214] -- Petroleum and Natural Gas Systems
1010632,Mississippi Lime Company - Bonne Terre,Minerals,136129.372,Mississippi Lime Company - Bonne Terre [1010632] -- Minerals
1005051,"Marquis Energy - Wisconsin, LLC",Other,136084.388,"Marquis Energy - Wisconsin, LLC [1005051] -- Other"
1004011,KELLER CANYON LANDFILL,Waste,135702,KELLER CANYON LANDFILL [1004011] -- Waste
1007527,ON Semiconductor,Other,135613.947665,ON Semiconductor [1007527] -- Other
1000783,Pickles Butte Sanitary Landfill,Waste,135518.5,Pickles Butte Sanitary Landfill [1000783] -- Waste
1005665,City of Port Arthur Landfill,Waste,134980.75,City of Port Arthur Landfill [1005665] -- Waste
1000396,The Ohio State University,Other,134702.296,The Ohio State University [1000396] -- Other
1005138,Alamance County Landfill,Waste,134681.75,Alamance County Landfill [1005138] -- Waste
1002538,City of Midland MSW Landfill,Waste,134071.25,City of Midland MSW Landfill [1002538] -- Waste
1006264,INEOS POLYETHYLENE,Other,134064.124,INEOS POLYETHYLENE [1006264] -- Other
1003377,Green Plains Mount Vernon LLC,Other,133620.796,Green Plains Mount Vernon LLC [1003377] -- Other
1003695,WILLIAMS COUNTY LANDFILL,Waste,133403.3,WILLIAMS COUNTY LANDFILL [1003695] -- Waste
1002235,DISCOVERY PRODUCER SERVICES LLC - DISCOVERY PARADIS FRACTIONATION PLANT,Natural Gas and Natural Gas Liquids Suppliers,133205.686,DISCOVERY PRODUCER SERVICES LLC - DISCOVERY PARADIS FRACTIONATION PLANT [1002235] -- Natural Gas and Natural Gas Liquids Suppliers
1003474,CHARTER STEEL CLEVELAND *,Metals,130935.032,CHARTER STEEL CLEVELAND * [1003474] -- Metals
1004916,YAKIMA COUNTY TERRACE HTS LANDFILL,Waste,130876.25,YAKIMA COUNTY TERRACE HTS LANDFILL [1004916] -- Waste
1011217,"Athens-Hocking Landfill, Inc.",Waste,129003,"Athens-Hocking Landfill, Inc. [1011217] -- Waste"
1000017,BASF CORPORATION,Chemicals,128734.616,BASF CORPORATION [1000017] -- Chemicals
1002512,ROYAL OAKS LANDFILL,Waste,128466.5,ROYAL OAKS LANDFILL [1002512] -- Waste
1003339,IESI Buffalo Creek Landfill,Waste,128420.25,IESI Buffalo Creek Landfill [1003339] -- Waste
1002720,GRANGER Grand River Avenue Landfill,Waste,128213.5,GRANGER Grand River Avenue Landfill [1002720] -- Waste
1007730,"POET BIOREFINING LEIPSIC, LLC",Other,127984.868,"POET BIOREFINING LEIPSIC, LLC [1007730] -- Other"
1003481,ROBESON COUNTY LANDFILL,Waste,127840.25,ROBESON COUNTY LANDFILL [1003481] -- Waste
1004300,Onsemi East Fishkill Facility,Other,127631.3529204,Onsemi East Fishkill Facility [1004300] -- Other
1007176,Hood Container Corporation,Pulp and Paper,126940.36,Hood Container Corporation [1007176] -- Pulp and Paper
1004572,MCKAY BAY FACILITY,Waste,126880.668,MCKAY BAY FACILITY [1004572] -- Waste
1004365,TROPICANA MANUFACTURING CO INC,Other,126879.382,TROPICANA MANUFACTURING CO INC [1004365] -- Other
1002400,REWORLD HUNTINGTON,Waste,126565.348,REWORLD HUNTINGTON [1002400] -- Waste
1006814,Equistar Chemicals LP,Other,126419.972,Equistar Chemicals LP [1006814] -- Other
1004811,KEYSTONE STEEL & WIRE CO,Metals,126064.376,KEYSTONE STEEL & WIRE CO [1004811] -- Metals
1006652,Antelope Station,Power Plants,125720.276,Antelope Station [1006652] -- Power Plants
1010957,City of Dothan Sanitary Landfill,Waste,125369.75,City of Dothan Sanitary Landfill [1010957] -- Waste
1002056,Kaiser Aluminum Washington,Metals,124834.28,Kaiser Aluminum Washington [1002056] -- Metals
1001182,Roseton Generating Facility,Power Plants,124823.84,Roseton Generating Facility [1001182] -- Power Plants
1001675,TATE & LYLE SAGAMORE,Other,124457.26,TATE & LYLE SAGAMORE [1001675] -- Other
1005358,CARDINAL FG,Minerals,124207.156,CARDINAL FG [1005358] -- Minerals
1005322,PINE LAKE CORN PROCESSORS,Other,124046.332,PINE LAKE CORN PROCESSORS [1005322] -- Other
1004884,Brownsville Municipal Landfill,Waste,123646.25,Brownsville Municipal Landfill [1004884] -- Waste
1004995,Delhi (SESH) Compressor Station,Petroleum and Natural Gas Systems,123033.248,Delhi (SESH) Compressor Station [1004995] -- Petroleum and Natural Gas Systems
1007525,"POET Biorefining - North Manchester, LLC",Other,123004.936,"POET Biorefining - North Manchester, LLC [1007525] -- Other"
1001783,WESTERN SUGAR COOPERATIVE,Minerals,122995.764,WESTERN SUGAR COOPERATIVE [1001783] -- Minerals
1007193,"Constellium Rolled Products Ravenswood, LLC",Metals,122967.336,"Constellium Rolled Products Ravenswood, LLC [1007193] -- Metals"
1004099,CHARLESTON COUNTY LANDFILL,Waste,122935.25,CHARLESTON COUNTY LANDFILL [1004099] -- Waste
1004756,UNIVERSITY OF ILLINOIS AT CHICAGO,Other,122904.836,UNIVERSITY OF ILLINOIS AT CHICAGO [1004756] -- Other
1006048,New-Indy Oxnard LLC,Pulp and Paper,122731.988,New-Indy Oxnard LLC [1006048] -- Pulp and Paper
1004373,UNIVERSITY OF NOTRE DAME,Other,122566.19,UNIVERSITY OF NOTRE DAME [1004373] -- Other
1005590,AMERICAN REFINING GROUP INC,Petroleum Product Suppliers,122544.272,AMERICAN REFINING GROUP INC [1005590] -- Petroleum Product Suppliers
1003134,PAMPA PLANT,Chemicals,122111.848,PAMPA PLANT [1003134] -- Chemicals
1002163,University of Rochester,Other,121809.74,University of Rochester [1002163] -- Other
1006757,Southeast,Petroleum and Natural Gas Systems,121778.75,Southeast [1006757] -- Petroleum and Natural Gas Systems
1005003,BRACKENRIDGE PLANT,Metals,121703.668,BRACKENRIDGE PLANT [1005003] -- Metals
1005295,CENTRAL SANITARY LANDFILL,Waste,121694.75,CENTRAL SANITARY LANDFILL [1005295] -- Waste
1000372,CITY OF DENTON LANDFILL,Waste,120371.5,CITY OF DENTON LANDFILL [1000372] -- Waste
1006028,"NEW GEORGIA LANDFILL, BIRMINGHAM",Waste,120324.75,"NEW GEORGIA LANDFILL, BIRMINGHAM [1006028] -- Waste"
1005640,ELEMENTIS CHROMIUM,Chemicals,120282.924,ELEMENTIS CHROMIUM [1005640] -- Chemicals
1006912,POET BIOREFINING,Other,120279.648,POET BIOREFINING [1006912] -- Other
1002621,"NUCOR STEEL KANKAKEE, INC.",Metals,120039.208,"NUCOR STEEL KANKAKEE, INC. [1002621] -- Metals"
1006453,SHINTECH INCORPORATED,Other,119146.352,SHINTECH INCORPORATED [1006453] -- Other
1003337,IESI East Texas Regional Landfill,Waste,119009.25,IESI East Texas Regional Landfill [1003337] -- Waste
1004168,COLUMBIA GULF TRANSMISSION CO - DELHI COMPRESSOR STATION,Petroleum and Natural Gas Systems,118953.224,COLUMBIA GULF TRANSMISSION CO - DELHI COMPRESSOR STATION [1004168] -- Petroleum and Natural Gas Systems
1000624,WestRock Tacoma Mill,Pulp and Paper,118773.75,WestRock Tacoma Mill [1000624] -- Pulp and Paper
1003340,Southeast Resource Recovery Facility (SERRF),Waste,118603.96,Southeast Resource Recovery Facility (SERRF) [1003340] -- Waste
1002962,E ENERGY ADAMS,Other,118294.204,E ENERGY ADAMS [1002962] -- Other
1001108,Paris,Power Plants,118092.314,Paris [1001108] -- Power Plants
1002955,INEOS NITRILES USA LLC,Chemicals,118078.804,INEOS NITRILES USA LLC [1002955] -- Chemicals
1004102,VANDERBILT UNIVERSITY,Other,117988.304,VANDERBILT UNIVERSITY [1004102] -- Other
1002334,Jameson Gas Plant,Natural Gas and Natural Gas Liquids Suppliers,117775.644,Jameson Gas Plant [1002334] -- Natural Gas and Natural Gas Liquids Suppliers
1002263,Advancion Corporation,Chemicals,117619.236,Advancion Corporation [1002263] -- Chemicals
1001892,Billerud Quinnesec LLC,Pulp and Paper,117240.844,Billerud Quinnesec LLC [1001892] -- Pulp and Paper
1002066,GIDDINGS GAS PLANT,Petroleum and Natural Gas Systems,117232.85,GIDDINGS GAS PLANT [1002066] -- Petroleum and Natural Gas Systems
1004119,HAROLD J LANDRY LANDFILL,Waste,117053.5,HAROLD J LANDRY LANDFILL [1004119] -- Waste
1006176,PRAIRIE VIEW RECYCLING & DISPOSAL FAC,Waste,117004.696,PRAIRIE VIEW RECYCLING & DISPOSAL FAC [1006176] -- Waste
1000002,Ardagh Glass Inc. (Dunkirk),Minerals,116955.04,Ardagh Glass Inc. (Dunkirk) [1000002] -- Minerals
1011696,white oak landfill,Waste,116671.25,white oak landfill [1011696] -- Waste
1004753,KELCO,Other,116483.512,KELCO [1004753] -- Other
1002556,CONESTOGA LANDFILL,Waste,116327.6,CONESTOGA LANDFILL [1002556] -- Waste
1000329,CARDINAL GLASS PLT,Minerals,115984.292,CARDINAL GLASS PLT [1000329] -- Minerals
1005853,POET BIOREFINING - PORTLAND,Other,115876.062,POET BIOREFINING - PORTLAND [1005853] -- Other
1003379,Arconic US LLC,Metals,115844.064,Arconic US LLC [1003379] -- Metals
1001710,"Oxy Vinyls, LP- Pasadena Facility",Other,115123.516,"Oxy Vinyls, LP- Pasadena Facility [1001710] -- Other"
1005868,UNIVERSITY OF CHICAGO,Other,115065.716,UNIVERSITY OF CHICAGO [1005868] -- Other
1005558,CARDINAL FG COMPANY,Minerals,114972.84,CARDINAL FG COMPANY [1005558] -- Minerals
1000088,GSA Central Heating,Power Plants,114503.02,GSA Central Heating [1000088] -- Power Plants
1004773,Gas Transmission Northwest Pipeline Rosalia CS#6,Petroleum and Natural Gas Systems,113466.928,Gas Transmission Northwest Pipeline Rosalia CS#6 [1004773] -- Petroleum and Natural Gas Systems
1001952,WEST KENTUCKY LANDFILL,Waste,113432.4,WEST KENTUCKY LANDFILL [1001952] -- Waste
1009794,Mosaic Uncle Sam Facility,Chemicals,113357.25,Mosaic Uncle Sam Facility [1009794] -- Chemicals
1003837,BUSHMILLS ETHANOL INC.,Other,113085.224,BUSHMILLS ETHANOL INC. [1003837] -- Other
1003570,Ketjen Bayport Plant,Chemicals,112892.674,Ketjen Bayport Plant [1003570] -- Chemicals
1002643,MALOY SOLID WASTE LANDFILL,Waste,112808.5,MALOY SOLID WASTE LANDFILL [1002643] -- Waste
1005699,NCSU CENTRAL HEAT PLANT,Other,112758.352,NCSU CENTRAL HEAT PLANT [1005699] -- Other
1005140,Gwinville (SESH) Compressor Station,Petroleum and Natural Gas Systems,112732.978,Gwinville (SESH) Compressor Station [1005140] -- Petroleum and Natural Gas Systems
1004551,Blacks Fork Gas Plant,Natural Gas and Natural Gas Liquids Suppliers,112470.88,Blacks Fork Gas Plant [1004551] -- Natural Gas and Natural Gas Liquids Suppliers
1007402,Bunge,Other,112309.328,Bunge [1007402] -- Other
1000214,Cleveland-Cliffs Steel Corporation,Metals,112151.428,Cleveland-Cliffs Steel Corporation [1000214] -- Metals
1003498,POET BIOREFINING,Other,111870.028,POET BIOREFINING [1003498] -- Other
1007298,Middlesex County Landfill,Waste,111752.65,Middlesex County Landfill [1007298] -- Waste
1006228,Salinas Landfill,Waste,111658.5,Salinas Landfill [1006228] -- Waste
1007968,JOHNS MANVILLE,Minerals,111610.916,JOHNS MANVILLE [1007968] -- Minerals
1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,Petroleum and Natural Gas Systems,111439.036,Gas Transmission Northwest Pipeline Sandpoint CS#4 [1005008] -- Petroleum and Natural Gas Systems
1002032,BADGER STATE ETHANOL,Other,111350.88,BADGER STATE ETHANOL [1002032] -- Other
1001765,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,Power Plants,111260.996,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION [1001765] -- Power Plants
1008002,Linde Decatur,Chemicals,111219.632,Linde Decatur [1008002] -- Chemicals
1008262,"Jireh Semiconductor, Inc.",Other,110902.096019,"Jireh Semiconductor, Inc. [1008262] -- Other"
1002149,International Paper - Springfield Mill,Pulp and Paper,110744.556,International Paper - Springfield Mill [1002149] -- Pulp and Paper
1001620,US Steel - Midwest Plant,Metals,110193.036,US Steel - Midwest Plant [1001620] -- Metals
1008027,"US NAVY, NAVY STATION, NORFOLK",Other,110166.698,"US NAVY, NAVY STATION, NORFOLK [1008027] -- Other"
1006611,MGM RESORTS INTERNATIONAL,Other,110103.336,MGM RESORTS INTERNATIONAL [1006611] -- Other
1004288,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING,Other,110032.736,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING [1004288] -- Other
1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Waste,109850.868,SUSQUEHANNA RESOURCE MGMT COMPLEX [1002561] -- Waste
1006046,GRACE,Chemicals,109751.936,GRACE [1006046] -- Chemicals
1007724,DEKALB COUNTY LANDFILL,Waste,109707.04,DEKALB COUNTY LANDFILL [1007724] -- Waste
1004631,Cardinal FG - Spring Hill Plant,Minerals,109188,Cardinal FG - Spring Hill Plant [1004631] -- Minerals
1002615,PRYOR SOLAE,Other,108774.34,PRYOR SOLAE [1002615] -- Other
1006148,Onshore Treating Facility,Petroleum and Natural Gas Systems,108635.3,Onshore Treating Facility [1006148] -- Petroleum and Natural Gas Systems
1001859,"American Sugar Refining, Inc. - Baltimore Refinery",Other,108611.74,"American Sugar Refining, Inc. - Baltimore Refinery [1001859] -- Other"
1004901,International Paper-Port Wentworth,Pulp and Paper,108096.91,International Paper-Port Wentworth [1004901] -- Pulp and Paper
1005727,"POET BIOREFINING - GOWRIE, LLC",Other,107850.544,"POET BIOREFINING - GOWRIE, LLC [1005727] -- Other"
1002804,J R SIMPLOT CO,Other,107816.9,J R SIMPLOT CO [1002804] -- Other
1006672,"POET Biorefining Mitchell, LLC",Other,107747.944,"POET Biorefining Mitchell, LLC [1006672] -- Other"
1004225,Cardinal FG Company,Minerals,107117.576,Cardinal FG Company [1004225] -- Minerals
1001841,"Honda Development & Manufacturing of America, LLC",Other,106936.484,"Honda Development & Manufacturing of America, LLC [1001841] -- Other"
1000365,Kersey Valley MSW Landfill,Waste,106752.75,Kersey Valley MSW Landfill [1000365] -- Waste
1004858,Northern Border Pipeline Zeeland CS#8,Petroleum and Natural Gas Systems,106706.204,Northern Border Pipeline Zeeland CS#8 [1004858] -- Petroleum and Natural Gas Systems
1009505,"Flint Hills Resources Joliet, LLC",Chemicals,106697.716,"Flint Hills Resources Joliet, LLC [1009505] -- Chemicals"
1001704,Occidental Chemical Corporation,Chemicals,106678.148,Occidental Chemical Corporation [1001704] -- Chemicals
1002085,Cefe Valenzuela Landfill,Waste,106575.3,Cefe Valenzuela Landfill [1002085] -- Waste
1005915,CARDINAL FG FLAT GLASS PLANT,Minerals,106520.328,CARDINAL FG FLAT GLASS PLANT [1005915] -- Minerals
1004922,Northern Border Pipeline Wetonka CS#9,Petroleum and Natural Gas Systems,106505.15,Northern Border Pipeline Wetonka CS#9 [1004922] -- Petroleum and Natural Gas Systems
1004912,Northern Border Pipeline Glen Ullin CS#6,Petroleum and Natural Gas Systems,106376.302,Northern Border Pipeline Glen Ullin CS#6 [1004912] -- Petroleum and Natural Gas Systems
1005964,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY,Waste,106328.862,GOLDEN TRIANGLE REGIONAL SOLID WASTE MANAGEMENT AUTHORITY [1005964] -- Waste
1005035,JR SIMPLOT COMPANY DON SIDING COMPLEX,Chemicals,105807.044,JR SIMPLOT COMPANY DON SIDING COMPLEX [1005035] -- Chemicals
1004584,"POET Biorefining - Caro, LLC",Other,105803.852,"POET Biorefining - Caro, LLC [1004584] -- Other"
1002106,PRIMA DESHECHA LANDFILL,Waste,105693.25,PRIMA DESHECHA LANDFILL [1002106] -- Waste
1006994,Pratt Industries,Pulp and Paper,105570.25,Pratt Industries [1006994] -- Pulp and Paper
1005126,"BIRLA CARBON USA, Inc.",Chemicals,105506.248,"BIRLA CARBON USA, Inc. [1005126] -- Chemicals"
1004799,WE HEREFORD LLC,Other,105274.504,WE HEREFORD LLC [1004799] -- Other
1007885,BASF CORP ATTAPULGUS OPS,Minerals,105243.554,BASF CORP ATTAPULGUS OPS [1007885] -- Minerals
1005814,Befesa Zinc US INC,Metals,105187.384,Befesa Zinc US INC [1005814] -- Metals
1005683,"SIOUXLAND ETHANOL, LLC",Other,105129.63,"SIOUXLAND ETHANOL, LLC [1005683] -- Other"
1006203,ARKALON ETHANOL LLC,Other,104536.156,ARKALON ETHANOL LLC [1006203] -- Other
1002567,WHITESIDE COUNTY LANDFILL,Waste,104451.598,WHITESIDE COUNTY LANDFILL [1002567] -- Waste
1004906,Northern Border Pipeline Clark CS#10,Petroleum and Natural Gas Systems,104212.56,Northern Border Pipeline Clark CS#10 [1004906] -- Petroleum and Natural Gas Systems
1006344,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,Waste,104082.55,AUGUSTA COUNTY SVC AUTHORITY LANDFILL [1006344] -- Waste
1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Waste,103872.84,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY [1002744] -- Waste
1005136,UMASS PHYSICAL PLANT BUILDING,Other,103468.332,UMASS PHYSICAL PLANT BUILDING [1005136] -- Other
1004917,Northern Border Pipeline Trimont CS#13,Petroleum and Natural Gas Systems,103199.914,Northern Border Pipeline Trimont CS#13 [1004917] -- Petroleum and Natural Gas Systems
1006774,Red Wing Plant,Power Plants,102824.296,Red Wing Plant [1006774] -- Power Plants
1007668,REDWOOD LANDFILL,Waste,102635.472,REDWOOD LANDFILL [1007668] -- Waste
1000324,Marlboro Paper Mill,Pulp and Paper,102527.196,Marlboro Paper Mill [1000324] -- Pulp and Paper
1006007,POET Biorefining - Hanlontown LLC,Other,102352.064,POET Biorefining - Hanlontown LLC [1006007] -- Other
1000620,LUBRIZOL DEER PARK PLANT,Chemicals,102177.916,LUBRIZOL DEER PARK PLANT [1000620] -- Chemicals
1000240,"SP Fiber Technologies Southeast, LLC",Pulp and Paper,102077.588,"SP Fiber Technologies Southeast, LLC [1000240] -- Pulp and Paper"
1001975,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 28,Minerals,101575.792,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 28 [1001975] -- Minerals
1005312,PMC BIOGENIX INC,Chemicals,101463.268,PMC BIOGENIX INC [1005312] -- Chemicals
1005011,Northern Border Pipeline Manning CS#5,Petroleum and Natural Gas Systems,101287.176,Northern Border Pipeline Manning CS#5 [1005011] -- Petroleum and Natural Gas Systems
1004908,Northern Border Pipeline Estelline CS#11,Petroleum and Natural Gas Systems,101253.37,Northern Border Pipeline Estelline CS#11 [1004908] -- Petroleum and Natural Gas Systems
1004332,GREEN PLAINS SHENANDOAH LLC,Other,101170.12,GREEN PLAINS SHENANDOAH LLC [1004332] -- Other
1005653,INTERNATIONAL PAPER - BOGALUSA MILL,Pulp and Paper,101018.304,INTERNATIONAL PAPER - BOGALUSA MILL [1005653] -- Pulp and Paper
1007114,SPIRIT AEROSYSTEMS INC,Other,100998.62,SPIRIT AEROSYSTEMS INC [1007114] -- Other
